dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1685026800,2023-05-25 15:00:00 +0000 UTC,13864,Custom location,0.629072,33.640099,297.15,297.59,297.15,297.15,1010,76,2.18,178,3.4,0.18,,98,500,Rain,light rain,10d
1685030400,2023-05-25 16:00:00 +0000 UTC,13865,Custom location,0.629072,33.640099,294.67,295.02,294.67,294.67,1011,82,1.62,167,1.9,0.98,,92,500,Rain,light rain,10n
1685034000,2023-05-25 17:00:00 +0000 UTC,13866,Custom location,0.629072,33.640099,292.59,292.97,292.59,292.59,1012,91,1.88,149,2.01,1.82,,88,501,Rain,moderate rain,10n
1685037600,2023-05-25 18:00:00 +0000 UTC,13867,Custom location,0.629072,33.640099,292.07,292.37,292.07,292.07,1013,90,1.57,164,1.83,0.79,,78,500,Rain,light rain,10n
1685041200,2023-05-25 19:00:00 +0000 UTC,13868,Custom location,0.629072,33.640099,292.35,292.62,292.35,292.35,1013,88,1.42,191,1.51,0.14,,97,500,Rain,light rain,10n
1685044800,2023-05-25 20:00:00 +0000 UTC,13869,Custom location,0.629072,33.640099,292.49,292.78,292.49,292.49,1013,88,1.52,166,1.51,,,96,804,Clouds,overcast clouds,04n
1685048400,2023-05-25 21:00:00 +0000 UTC,13870,Custom location,0.629072,33.640099,292.72,293.06,292.72,292.72,1013,89,1.11,131,1.11,,,96,804,Clouds,overcast clouds,04n
1685052000,2023-05-25 22:00:00 +0000 UTC,13871,Custom location,0.629072,33.640099,292.64,292.97,292.64,292.64,1013,89,0.95,130,1.04,,,92,804,Clouds,overcast clouds,04n
1685055600,2023-05-25 23:00:00 +0000 UTC,13872,Custom location,0.629072,33.640099,292.52,292.86,292.52,292.52,1012,90,1.3,94,1.44,,,89,804,Clouds,overcast clouds,04n
1685059200,2023-05-26 00:00:00 +0000 UTC,13873,Custom location,0.629072,33.640099,291.98,292.27,291.98,291.98,1011,90,1.3,96,1.36,,,81,803,Clouds,broken clouds,04n
1685062800,2023-05-26 01:00:00 +0000 UTC,13874,Custom location,0.629072,33.640099,291.52,291.76,291.52,291.52,1012,90,1.3,137,1.37,,,100,804,Clouds,overcast clouds,04n
1685066400,2023-05-26 02:00:00 +0000 UTC,13875,Custom location,0.629072,33.640099,291.98,292.24,291.98,291.98,1012,89,1.2,130,1.24,,,100,804,Clouds,overcast clouds,04n
1685070000,2023-05-26 03:00:00 +0000 UTC,13876,Custom location,0.629072,33.640099,292.54,292.83,292.54,292.54,1012,88,1.01,109,1.19,,,100,804,Clouds,overcast clouds,04n
1685073600,2023-05-26 04:00:00 +0000 UTC,13877,Custom location,0.629072,33.640099,292.74,293.05,292.74,292.74,1013,88,1.12,118,1.25,,,100,804,Clouds,overcast clouds,04d
1685077200,2023-05-26 05:00:00 +0000 UTC,13878,Custom location,0.629072,33.640099,293.39,293.74,293.39,293.39,1014,87,1.06,134,1.21,,,100,804,Clouds,overcast clouds,04d
1685080800,2023-05-26 06:00:00 +0000 UTC,13879,Custom location,0.629072,33.640099,294.62,294.99,294.62,294.62,1014,83,1.01,112,1.52,,,100,804,Clouds,overcast clouds,04d
1685084400,2023-05-26 07:00:00 +0000 UTC,13880,Custom location,0.629072,33.640099,297.24,297.56,297.24,297.24,1014,71,1.64,85,1.84,0.17,,18,500,Rain,light rain,10d
1685088000,2023-05-26 08:00:00 +0000 UTC,13881,Custom location,0.629072,33.640099,299.23,299.23,299.23,299.23,1013,62,1.19,176,1.96,,,59,803,Clouds,broken clouds,04d
1685091600,2023-05-26 09:00:00 +0000 UTC,13882,Custom location,0.629072,33.640099,300.18,301.06,300.18,300.18,1012,57,2.09,193,2.55,,,73,803,Clouds,broken clouds,04d
1685095200,2023-05-26 10:00:00 +0000 UTC,13883,Custom location,0.629072,33.640099,300.88,301.73,300.88,300.88,1011,55,3.21,195,3.16,,,77,803,Clouds,broken clouds,04d
1685098800,2023-05-26 11:00:00 +0000 UTC,13884,Custom location,0.629072,33.640099,300.71,301.61,300.71,300.71,1011,56,4.44,194,3.66,0.11,,67,500,Rain,light rain,10d
1685102400,2023-05-26 12:00:00 +0000 UTC,13885,Custom location,0.629072,33.640099,299.8,299.8,299.8,299.8,1010,56,5.43,194,5.53,,,64,803,Clouds,broken clouds,04d
1685106000,2023-05-26 13:00:00 +0000 UTC,13886,Custom location,0.629072,33.640099,298.38,298.55,298.38,298.38,1010,61,4.77,194,5.95,,,87,804,Clouds,overcast clouds,04d
1685109600,2023-05-26 14:00:00 +0000 UTC,13887,Custom location,0.629072,33.640099,296.9,297.05,296.9,296.9,1011,66,3.59,186,5.74,0.18,,94,500,Rain,light rain,10d
1685113200,2023-05-26 15:00:00 +0000 UTC,13888,Custom location,0.629072,33.640099,295.99,296.24,295.99,295.99,1011,73,3.51,190,6.56,0.12,,92,500,Rain,light rain,10d
1685116800,2023-05-26 16:00:00 +0000 UTC,13889,Custom location,0.629072,33.640099,294.95,295.17,294.95,294.95,1011,76,3.56,197,6.58,,,92,804,Clouds,overcast clouds,04n
1685120400,2023-05-26 17:00:00 +0000 UTC,13890,Custom location,0.629072,33.640099,292.92,293.17,292.92,292.92,1012,85,2.8,150,3.72,0.13,,81,500,Rain,light rain,10n
1685124000,2023-05-26 18:00:00 +0000 UTC,13891,Custom location,0.629072,33.640099,292.36,292.61,292.36,292.36,1013,87,1.19,137,1.45,0.18,,79,500,Rain,light rain,10n
1685127600,2023-05-26 19:00:00 +0000 UTC,13892,Custom location,0.629072,33.640099,291.92,292.15,291.92,291.92,1014,88,0.8,131,0.99,0.22,,97,500,Rain,light rain,10n
1685131200,2023-05-26 20:00:00 +0000 UTC,13893,Custom location,0.629072,33.640099,291.67,291.9,291.67,291.67,1014,89,1.21,128,1.28,,,77,803,Clouds,broken clouds,04n
1685134800,2023-05-26 21:00:00 +0000 UTC,13894,Custom location,0.629072,33.640099,291.91,292.17,291.91,291.91,1013,89,1.49,126,1.58,,,81,803,Clouds,broken clouds,04n
1685138400,2023-05-26 22:00:00 +0000 UTC,13895,Custom location,0.629072,33.640099,291.74,291.95,291.74,291.74,1012,88,1.51,139,1.61,,,86,804,Clouds,overcast clouds,04n
1685142000,2023-05-26 23:00:00 +0000 UTC,13896,Custom location,0.629072,33.640099,291.58,291.67,291.58,291.58,1011,84,1.4,152,1.39,,,84,803,Clouds,broken clouds,04n
1685145600,2023-05-27 00:00:00 +0000 UTC,13897,Custom location,0.629072,33.640099,292.23,292.39,292.23,292.23,1011,84,1.41,121,1.47,,,96,804,Clouds,overcast clouds,04n
1685149200,2023-05-27 01:00:00 +0000 UTC,13898,Custom location,0.629072,33.640099,292.28,292.47,292.28,292.28,1011,85,1.71,113,2.19,,,95,804,Clouds,overcast clouds,04n
1685152800,2023-05-27 02:00:00 +0000 UTC,13899,Custom location,0.629072,33.640099,291.77,291.99,291.77,291.77,1012,88,1.54,119,1.68,,,97,804,Clouds,overcast clouds,04n
1685156400,2023-05-27 03:00:00 +0000 UTC,13900,Custom location,0.629072,33.640099,291.53,291.75,291.53,291.53,1012,89,1.59,117,1.65,,,98,804,Clouds,overcast clouds,04n
1685160000,2023-05-27 04:00:00 +0000 UTC,13901,Custom location,0.629072,33.640099,291.65,291.88,291.65,291.65,1013,89,1.7,91,1.76,,,99,804,Clouds,overcast clouds,04d
1685163600,2023-05-27 05:00:00 +0000 UTC,13902,Custom location,0.629072,33.640099,293.33,293.6,293.33,293.33,1014,84,1.61,87,2.51,,,99,804,Clouds,overcast clouds,04d
1685167200,2023-05-27 06:00:00 +0000 UTC,13903,Custom location,0.629072,33.640099,295.34,295.57,295.34,295.34,1013,75,1.66,61,1.84,,,100,804,Clouds,overcast clouds,04d
1685170800,2023-05-27 07:00:00 +0000 UTC,13904,Custom location,0.629072,33.640099,297.5,297.69,297.5,297.5,1013,65,1.81,33,1.9,,,74,803,Clouds,broken clouds,04d
1685174400,2023-05-27 08:00:00 +0000 UTC,13905,Custom location,0.629072,33.640099,299.35,299.35,299.35,299.35,1012,58,1.95,30,1.92,,,83,803,Clouds,broken clouds,04d
1685178000,2023-05-27 09:00:00 +0000 UTC,13906,Custom location,0.629072,33.640099,300.8,301.55,300.8,300.8,1012,54,1.69,9,1.51,,,89,804,Clouds,overcast clouds,04d
1685181600,2023-05-27 10:00:00 +0000 UTC,13907,Custom location,0.629072,33.640099,302.14,302.92,302.14,302.14,1011,51,0.81,336,0.78,,,92,804,Clouds,overcast clouds,04d
1685185200,2023-05-27 11:00:00 +0000 UTC,13908,Custom location,0.629072,33.640099,302.51,303.16,302.51,302.51,1010,49,1.26,210,1.47,,,93,804,Clouds,overcast clouds,04d
1685188800,2023-05-27 12:00:00 +0000 UTC,13909,Custom location,0.629072,33.640099,300.89,301.93,300.89,300.89,1009,57,4.37,210,3.34,0.18,,94,500,Rain,light rain,10d
1685192400,2023-05-27 13:00:00 +0000 UTC,13910,Custom location,0.629072,33.640099,297.1,297.46,297.1,297.1,1010,73,4.63,202,6.09,0.23,,100,500,Rain,light rain,10d
1685196000,2023-05-27 14:00:00 +0000 UTC,13911,Custom location,0.629072,33.640099,296.19,296.59,296.19,296.19,1010,78,3.83,197,6.27,0.46,,100,500,Rain,light rain,10d
1685199600,2023-05-27 15:00:00 +0000 UTC,13912,Custom location,0.629072,33.640099,295.62,295.99,295.62,295.62,1011,79,3.98,210,7.42,0.86,,100,500,Rain,light rain,10d
1685203200,2023-05-27 16:00:00 +0000 UTC,13913,Custom location,0.629072,33.640099,292.66,292.99,292.66,292.66,1012,89,2.4,210,3.63,1.6,,100,501,Rain,moderate rain,10n
1685206800,2023-05-27 17:00:00 +0000 UTC,13914,Custom location,0.629072,33.640099,292.14,292.47,292.14,292.14,1013,91,3.25,146,5.3,1.11,,100,501,Rain,moderate rain,10n
1685210400,2023-05-27 18:00:00 +0000 UTC,13915,Custom location,0.629072,33.640099,292.45,292.76,292.45,292.45,1012,89,2.28,197,2.94,0.28,,100,500,Rain,light rain,10n
1685214000,2023-05-27 19:00:00 +0000 UTC,13916,Custom location,0.629072,33.640099,292.61,292.94,292.61,292.61,1013,89,2.08,204,2.25,0.39,,100,500,Rain,light rain,10n
1685217600,2023-05-27 20:00:00 +0000 UTC,13917,Custom location,0.629072,33.640099,292.91,293.27,292.91,292.91,1012,89,2.36,174,2.91,,,100,804,Clouds,overcast clouds,04n
1685221200,2023-05-27 21:00:00 +0000 UTC,13918,Custom location,0.629072,33.640099,292,292.34,292,292,1012,92,1.94,150,2.18,0.52,,100,500,Rain,light rain,10n
1685224800,2023-05-27 22:00:00 +0000 UTC,13919,Custom location,0.629072,33.640099,292.16,292.52,292.16,292.16,1012,92,1.62,125,1.91,0.33,,100,500,Rain,light rain,10n
1685228400,2023-05-27 23:00:00 +0000 UTC,13920,Custom location,0.629072,33.640099,291.79,292.09,291.79,291.79,1011,91,0.66,99,0.77,,,100,804,Clouds,overcast clouds,04n
1685232000,2023-05-28 00:00:00 +0000 UTC,13921,Custom location,0.629072,33.640099,291.25,291.41,291.25,291.25,1011,88,1.62,169,1.71,,,100,804,Clouds,overcast clouds,04n
1685235600,2023-05-28 01:00:00 +0000 UTC,13922,Custom location,0.629072,33.640099,290.43,290.51,290.43,290.43,1012,88,2.71,159,4.88,,,100,804,Clouds,overcast clouds,04n
1685239200,2023-05-28 02:00:00 +0000 UTC,13923,Custom location,0.629072,33.640099,289.75,289.76,289.75,289.75,1012,88,2.78,154,5.21,,,99,804,Clouds,overcast clouds,04n
1685242800,2023-05-28 03:00:00 +0000 UTC,13924,Custom location,0.629072,33.640099,289.38,289.38,289.38,289.38,1013,89,2.16,143,2.28,,,99,804,Clouds,overcast clouds,04n
1685246400,2023-05-28 04:00:00 +0000 UTC,13925,Custom location,0.629072,33.640099,289.44,289.5,289.44,289.44,1014,91,2.17,139,2.58,,,96,804,Clouds,overcast clouds,04d
1685250000,2023-05-28 05:00:00 +0000 UTC,13926,Custom location,0.629072,33.640099,291.57,291.77,291.57,291.57,1014,88,2.23,119,4.17,,,91,804,Clouds,overcast clouds,04d
1685253600,2023-05-28 06:00:00 +0000 UTC,13927,Custom location,0.629072,33.640099,293.85,293.99,293.85,293.85,1015,77,2.76,107,4.08,,,93,804,Clouds,overcast clouds,04d
1685257200,2023-05-28 07:00:00 +0000 UTC,13928,Custom location,0.629072,33.640099,296.08,296.15,296.08,296.08,1014,66,2.53,90,3.51,,,31,802,Clouds,scattered clouds,03d
1685260800,2023-05-28 08:00:00 +0000 UTC,13929,Custom location,0.629072,33.640099,297.8,297.89,297.8,297.8,1014,60,1.64,81,2.57,,,64,803,Clouds,broken clouds,04d
1685264400,2023-05-28 09:00:00 +0000 UTC,13930,Custom location,0.629072,33.640099,299.47,299.47,299.47,299.47,1013,56,0.78,72,1.78,,,72,803,Clouds,broken clouds,04d
1685268000,2023-05-28 10:00:00 +0000 UTC,13931,Custom location,0.629072,33.640099,300.23,300.84,300.23,300.23,1012,53,2.3,132,2.5,,,19,801,Clouds,few clouds,02d
1685271600,2023-05-28 11:00:00 +0000 UTC,13932,Custom location,0.629072,33.640099,300.97,301.48,300.97,300.97,1011,51,1.55,197,2.11,,,68,803,Clouds,broken clouds,04d
1685275200,2023-05-28 12:00:00 +0000 UTC,13933,Custom location,0.629072,33.640099,300.32,301.15,300.32,300.32,1010,56,2.44,188,2.5,,,36,802,Clouds,scattered clouds,03d
1685278800,2023-05-28 13:00:00 +0000 UTC,13934,Custom location,0.629072,33.640099,299.66,299.66,299.66,299.66,1010,59,3.54,197,2.87,,,14,801,Clouds,few clouds,02d
1685282400,2023-05-28 14:00:00 +0000 UTC,13935,Custom location,0.629072,33.640099,298.1,298.4,298.1,298.1,1010,67,4.23,198,4.41,,,10,800,Clear,clear sky,01d
1685286000,2023-05-28 15:00:00 +0000 UTC,13936,Custom location,0.629072,33.640099,295.19,295.49,295.19,295.19,1011,78,3.25,194,6.12,0.4,,14,500,Rain,light rain,10d
1685289600,2023-05-28 16:00:00 +0000 UTC,13937,Custom location,0.629072,33.640099,293.06,293.22,293.06,293.06,1012,81,1.6,187,1.93,0.61,,19,500,Rain,light rain,10n
1685293200,2023-05-28 17:00:00 +0000 UTC,13938,Custom location,0.629072,33.640099,292.52,292.63,292.52,292.52,1013,81,0.83,176,1.07,0.32,,29,500,Rain,light rain,10n
1685296800,2023-05-28 18:00:00 +0000 UTC,13939,Custom location,0.629072,33.640099,292.03,292.11,292.03,292.03,1013,82,1.24,194,1.26,,,32,802,Clouds,scattered clouds,03n
1685300400,2023-05-28 19:00:00 +0000 UTC,13940,Custom location,0.629072,33.640099,292.36,292.48,292.36,292.36,1013,82,1.15,203,1.27,,,74,803,Clouds,broken clouds,04n
1685304000,2023-05-28 20:00:00 +0000 UTC,13941,Custom location,0.629072,33.640099,291.98,292.09,291.98,291.98,1013,83,1.28,232,1.32,,,80,803,Clouds,broken clouds,04n
1685307600,2023-05-28 21:00:00 +0000 UTC,13942,Custom location,0.629072,33.640099,291.74,291.87,291.74,291.74,1013,85,0.67,302,0.97,,,79,803,Clouds,broken clouds,04n
1685311200,2023-05-28 22:00:00 +0000 UTC,13943,Custom location,0.629072,33.640099,291.15,291.28,291.15,291.15,1013,87,0.35,293,0.91,,,63,803,Clouds,broken clouds,04n
1685314800,2023-05-28 23:00:00 +0000 UTC,13944,Custom location,0.629072,33.640099,290.76,290.9,290.76,290.76,1013,89,0.74,103,1.03,,,60,803,Clouds,broken clouds,04n
1685318400,2023-05-29 00:00:00 +0000 UTC,13945,Custom location,0.629072,33.640099,290.35,290.5,290.35,290.35,1013,91,1.11,119,1.21,0.19,,72,500,Rain,light rain,10n
1685322000,2023-05-29 01:00:00 +0000 UTC,13946,Custom location,0.629072,33.640099,290.01,290.15,290.01,290.01,1013,92,1.37,147,1.52,0.16,,10,500,Rain,light rain,10n
1685325600,2023-05-29 02:00:00 +0000 UTC,13947,Custom location,0.629072,33.640099,289.83,289.96,289.83,289.83,1014,92,1.23,127,1.32,0.48,,13,500,Rain,light rain,10n
1685329200,2023-05-29 03:00:00 +0000 UTC,13948,Custom location,0.629072,33.640099,289.7,289.81,289.7,289.7,1014,92,1.49,103,1.51,,,13,801,Clouds,few clouds,02n
1685332800,2023-05-29 04:00:00 +0000 UTC,13949,Custom location,0.629072,33.640099,289.79,289.89,289.79,289.79,1015,91,1.12,116,1.18,,,15,801,Clouds,few clouds,02d
1685336400,2023-05-29 05:00:00 +0000 UTC,13950,Custom location,0.629072,33.640099,292,292.19,292,292,1015,86,0.97,104,1.36,,,28,802,Clouds,scattered clouds,03d
1685340000,2023-05-29 06:00:00 +0000 UTC,13951,Custom location,0.629072,33.640099,293.79,293.97,293.79,293.79,1016,79,1.73,122,2.06,,,29,802,Clouds,scattered clouds,03d
1685343600,2023-05-29 07:00:00 +0000 UTC,13952,Custom location,0.629072,33.640099,295.79,295.99,295.79,295.79,1015,72,1.94,125,2.37,,,11,801,Clouds,few clouds,02d
1685347200,2023-05-29 08:00:00 +0000 UTC,13953,Custom location,0.629072,33.640099,297.81,298.03,297.81,297.81,1015,65,1.45,134,1.76,,,11,801,Clouds,few clouds,02d
1685350800,2023-05-29 09:00:00 +0000 UTC,13954,Custom location,0.629072,33.640099,299.3,299.3,299.3,299.3,1014,60,0.82,176,1.07,,,11,801,Clouds,few clouds,02d
1685354400,2023-05-29 10:00:00 +0000 UTC,13955,Custom location,0.629072,33.640099,300.06,300.85,300.06,300.06,1013,56,1.29,226,1.37,,,11,801,Clouds,few clouds,02d
1685358000,2023-05-29 11:00:00 +0000 UTC,13956,Custom location,0.629072,33.640099,300.4,301.09,300.4,300.4,1012,54,1.95,222,1.83,,,18,801,Clouds,few clouds,02d
1685361600,2023-05-29 12:00:00 +0000 UTC,13957,Custom location,0.629072,33.640099,300.44,300.99,300.44,300.44,1011,52,2.5,220,1.82,,,31,802,Clouds,scattered clouds,03d
1685365200,2023-05-29 13:00:00 +0000 UTC,13958,Custom location,0.629072,33.640099,299.84,300.5,299.84,299.84,1011,54,2.54,213,1.63,,,98,804,Clouds,overcast clouds,04d
1685368800,2023-05-29 14:00:00 +0000 UTC,13959,Custom location,0.629072,33.640099,298.67,298.9,298.67,298.67,1011,62,2.58,218,2.39,,,99,804,Clouds,overcast clouds,04d
1685372400,2023-05-29 15:00:00 +0000 UTC,13960,Custom location,0.629072,33.640099,296.78,297.05,296.78,296.78,1012,71,2.4,186,3.35,,,92,804,Clouds,overcast clouds,04d
1685376000,2023-05-29 16:00:00 +0000 UTC,13961,Custom location,0.629072,33.640099,293.52,293.65,293.52,293.52,1013,78,2.72,179,2.8,0.2,,83,500,Rain,light rain,10n
1685379600,2023-05-29 17:00:00 +0000 UTC,13962,Custom location,0.629072,33.640099,292.37,292.49,292.37,292.37,1014,82,2.53,186,2.78,0.48,,71,500,Rain,light rain,10n
1685383200,2023-05-29 18:00:00 +0000 UTC,13963,Custom location,0.629072,33.640099,292.54,292.7,292.54,292.54,1014,83,1.79,198,1.87,0.17,,69,500,Rain,light rain,10n
1685386800,2023-05-29 19:00:00 +0000 UTC,13964,Custom location,0.629072,33.640099,292.53,292.69,292.53,292.53,1014,83,1.54,227,1.54,,,53,803,Clouds,broken clouds,04n
1685390400,2023-05-29 20:00:00 +0000 UTC,13965,Custom location,0.629072,33.640099,292.34,292.51,292.34,292.34,1014,84,1.14,246,1.17,,,57,803,Clouds,broken clouds,04n
1685394000,2023-05-29 21:00:00 +0000 UTC,13966,Custom location,0.629072,33.640099,291.88,292.03,291.88,291.88,1014,85,0.14,217,0.47,,,56,803,Clouds,broken clouds,04n
1685397600,2023-05-29 22:00:00 +0000 UTC,13967,Custom location,0.629072,33.640099,291.6,291.75,291.6,291.6,1014,86,0.51,137,0.68,,,63,803,Clouds,broken clouds,04n
1685401200,2023-05-29 23:00:00 +0000 UTC,13968,Custom location,0.629072,33.640099,291.24,291.4,291.24,291.24,1014,88,1.08,155,1.14,,,54,803,Clouds,broken clouds,04n
1685404800,2023-05-30 00:00:00 +0000 UTC,13969,Custom location,0.629072,33.640099,290.81,290.98,290.81,290.81,1014,90,1.02,106,1.07,,,85,804,Clouds,overcast clouds,04n
1685408400,2023-05-30 01:00:00 +0000 UTC,13970,Custom location,0.629072,33.640099,290.46,290.65,290.46,290.46,1014,92,1.7,98,1.7,,,100,804,Clouds,overcast clouds,04n
1685412000,2023-05-30 02:00:00 +0000 UTC,13971,Custom location,0.629072,33.640099,290.66,290.89,290.66,290.66,1014,93,1.82,84,1.98,,,100,804,Clouds,overcast clouds,04n
1685415600,2023-05-30 03:00:00 +0000 UTC,13972,Custom location,0.629072,33.640099,291.08,291.36,291.08,291.08,1014,93,1.93,82,2.37,,,99,804,Clouds,overcast clouds,04n
1685419200,2023-05-30 04:00:00 +0000 UTC,13973,Custom location,0.629072,33.640099,291.49,291.78,291.49,291.49,1015,92,1.67,84,2.31,,,99,804,Clouds,overcast clouds,04d
1685422800,2023-05-30 05:00:00 +0000 UTC,13974,Custom location,0.629072,33.640099,292.27,292.59,292.27,292.27,1016,90,1.59,69,2.87,,,99,804,Clouds,overcast clouds,04d
1685426400,2023-05-30 06:00:00 +0000 UTC,13975,Custom location,0.629072,33.640099,293.48,293.79,293.48,293.48,1016,85,1.84,38,2.57,,,93,804,Clouds,overcast clouds,04d
1685430000,2023-05-30 07:00:00 +0000 UTC,13976,Custom location,0.629072,33.640099,295.96,296.25,295.96,295.96,1016,75,2.52,36,3.14,,,69,803,Clouds,broken clouds,04d
1685433600,2023-05-30 08:00:00 +0000 UTC,13977,Custom location,0.629072,33.640099,297.7,297.99,297.7,297.7,1015,68,2.53,27,3.06,,,73,803,Clouds,broken clouds,04d
1685437200,2023-05-30 09:00:00 +0000 UTC,13978,Custom location,0.629072,33.640099,298.78,299.1,298.78,298.78,1014,65,2.52,7,2.84,0.19,,78,500,Rain,light rain,10d
1685440800,2023-05-30 10:00:00 +0000 UTC,13979,Custom location,0.629072,33.640099,299.23,299.23,299.23,299.23,1014,64,2.82,329,2.67,0.42,,83,500,Rain,light rain,10d
1685444400,2023-05-30 11:00:00 +0000 UTC,13980,Custom location,0.629072,33.640099,299.96,300.87,299.96,299.96,1013,58,2.7,321,2.47,0.16,,87,500,Rain,light rain,10d
1685448000,2023-05-30 12:00:00 +0000 UTC,13981,Custom location,0.629072,33.640099,301.73,302.07,301.73,301.73,1011,48,2.37,354,1.92,,,97,804,Clouds,overcast clouds,04d
1685451600,2023-05-30 13:00:00 +0000 UTC,13982,Custom location,0.629072,33.640099,300.62,301.18,300.62,300.62,1010,52,2.11,14,2.62,,,70,803,Clouds,broken clouds,04d
1685455200,2023-05-30 14:00:00 +0000 UTC,13983,Custom location,0.629072,33.640099,298.37,298.59,298.37,298.37,1011,63,1.15,333,4.28,0.1,,81,500,Rain,light rain,10d
1685458800,2023-05-30 15:00:00 +0000 UTC,13984,Custom location,0.629072,33.640099,296.45,296.72,296.45,296.45,1012,72,1.86,243,3.1,0.33,,87,500,Rain,light rain,10d
1685462400,2023-05-30 16:00:00 +0000 UTC,13985,Custom location,0.629072,33.640099,294.06,294.32,294.06,294.06,1013,81,2.3,207,2.81,1.35,,89,501,Rain,moderate rain,10n
1685466000,2023-05-30 17:00:00 +0000 UTC,13986,Custom location,0.629072,33.640099,292.46,292.74,292.46,292.46,1014,88,2.74,200,3.91,1.34,,88,501,Rain,moderate rain,10n
1685469600,2023-05-30 18:00:00 +0000 UTC,13987,Custom location,0.629072,33.640099,291.58,291.88,291.58,291.58,1015,92,3.3,199,5.2,0.98,,56,500,Rain,light rain,10n
1685473200,2023-05-30 19:00:00 +0000 UTC,13988,Custom location,0.629072,33.640099,292.02,292.29,292.02,292.02,1016,89,2.63,190,3.77,0.33,,61,500,Rain,light rain,10n
1685476800,2023-05-30 20:00:00 +0000 UTC,13989,Custom location,0.629072,33.640099,291.83,292.05,291.83,291.83,1016,88,1.91,180,1.97,0.44,,39,500,Rain,light rain,10n
1685480400,2023-05-30 21:00:00 +0000 UTC,13990,Custom location,0.629072,33.640099,291.5,291.69,291.5,291.5,1016,88,0.92,153,0.98,0.19,,36,500,Rain,light rain,10n
